date,month,symbol_files,chosen_symbol,chosen_expiry,days_to_expiry,chosen_5d_avg_volume,next_symbol,next_5d_avg_volume,roll_reason,total_volume_that_day,rank_by_volume_among_available_symbols,available_symbol_count
2025-07-22,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-22_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,7,111724.4,F:BRN\V25,0.0,default_most_prompt,116000.0,1.0,1
2025-07-23,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-23_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,6,105036.4,F:BRN\V25,0.0,default_most_prompt,99341.0,1.0,1
2025-07-24,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-24_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,5,99827.8,F:BRN\V25,0.0,default_most_prompt,123411.0,1.0,1
2025-07-25,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-25_F_BRN_U25_1s.csv')]},F:BRN\V25,2025-08-29,25,0.0,F:BRN\V25,0.0,pre_expiry_buffer,0.0,,1
2025-07-26,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-26_F_BRN_U25_1s.csv')]},F:BRN\V25,2025-08-29,24,0.0,F:BRN\V25,0.0,pre_expiry_buffer,0.0,,1
2025-07-28,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-28_F_BRN_U25_1s.csv')]},F:BRN\V25,2025-08-29,24,0.0,F:BRN\V25,0.0,pre_expiry_buffer,0.0,,1
2025-07-29,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-29_F_BRN_U25_1s.csv')]},F:BRN\V25,2025-08-29,23,0.0,F:BRN\V25,0.0,pre_expiry_buffer,0.0,,1
2025-07-30,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-30_F_BRN_U25_1s.csv')]},F:BRN\V25,2025-08-29,22,0.0,F:BRN\V25,0.0,pre_expiry_buffer,0.0,,1
2025-07-31,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-31_F_BRN_U25_1s.csv')]},F:BRN\V25,2025-08-29,21,0.0,F:BRN\V25,0.0,pre_expiry_buffer,0.0,,1
2025-08-01,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-01_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,20,0.0,F:BRN\X25,0.0,default_most_prompt,201931.0,1.0,1
2025-08-02,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-02_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,19,40386.2,F:BRN\X25,0.0,default_most_prompt,0.0,1.0,1
2025-08-04,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-04_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,19,40386.2,F:BRN\X25,0.0,default_most_prompt,182620.0,1.0,1
2025-08-05,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-05_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,18,76910.2,F:BRN\X25,0.0,default_most_prompt,176729.0,1.0,1
2025-08-06,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-06_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,17,112256.0,F:BRN\X25,0.0,default_most_prompt,254201.0,1.0,1
2025-08-07,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-07_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,16,163096.2,F:BRN\X25,0.0,default_most_prompt,176955.0,1.0,1
2025-08-08,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-08_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,15,158101.0,F:BRN\X25,0.0,default_most_prompt,205224.0,1.0,1
2025-08-09,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-09_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,14,199145.8,F:BRN\X25,0.0,default_most_prompt,0.0,1.0,1
2025-08-11,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-11_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,14,162621.8,F:BRN\X25,0.0,default_most_prompt,117967.0,1.0,1
2025-08-12,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-12_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,13,150869.4,F:BRN\X25,0.0,default_most_prompt,114540.0,1.0,1
2025-08-13,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-13_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,12,122937.2,F:BRN\X25,0.0,default_most_prompt,162411.0,1.0,1
2025-08-14,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-14_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,11,120028.4,F:BRN\X25,0.0,default_most_prompt,135238.0,1.0,1
2025-08-15,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-15_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,10,106031.2,F:BRN\X25,0.0,default_most_prompt,120070.0,1.0,1
2025-08-16,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-16_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,9,130045.2,F:BRN\X25,0.0,default_most_prompt,0.0,1.0,1
2025-08-18,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-18_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,9,106451.8,F:BRN\X25,0.0,default_most_prompt,144103.0,1.0,1
2025-08-19,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-19_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,8,112364.4,F:BRN\X25,0.0,default_most_prompt,124197.0,1.0,1
2025-08-20,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-20_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,7,104721.6,F:BRN\X25,0.0,default_most_prompt,141935.0,1.0,1
2025-08-21,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-21_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,6,106061.0,F:BRN\X25,0.0,default_most_prompt,118794.0,1.0,1
2025-08-22,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-22_F_BRN_V25_1s.csv')]},F:BRN\V25,2025-08-29,5,105805.8,F:BRN\X25,0.0,default_most_prompt,81136.0,1.0,1
2025-08-23,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-23_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,26,0.0,F:BRN\X25,0.0,pre_expiry_buffer,0.0,,1
2025-08-25,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-25_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,26,0.0,F:BRN\X25,0.0,pre_expiry_buffer,0.0,,1
2025-08-26,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-26_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,25,0.0,F:BRN\X25,0.0,pre_expiry_buffer,0.0,,1
2025-08-27,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-27_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,24,0.0,F:BRN\X25,0.0,pre_expiry_buffer,0.0,,1
2025-08-28,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-28_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,23,0.0,F:BRN\X25,0.0,pre_expiry_buffer,0.0,,1
2025-08-29,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-29_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,22,0.0,F:BRN\X25,0.0,pre_expiry_buffer,0.0,,1
2025-08-30,2025-08,{'F:BRN\\V25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/August - October contract (F_BRN_V25)/2025-08-30_F_BRN_V25_1s.csv')]},F:BRN\X25,2025-09-30,21,0.0,F:BRN\Z25,0.0,default_most_prompt,0.0,,1
2025-09-01,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-01_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,21,0.0,F:BRN\Z25,0.0,default_most_prompt,88436.0,1.0,1
2025-09-02,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-02_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,20,17687.2,F:BRN\Z25,0.0,default_most_prompt,202233.0,1.0,1
2025-09-03,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-03_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,19,58133.8,F:BRN\Z25,0.0,default_most_prompt,218298.0,1.0,1
2025-09-04,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-04_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,18,101793.4,F:BRN\Z25,0.0,default_most_prompt,174801.0,1.0,1
2025-09-05,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-05_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,17,136753.6,F:BRN\Z25,0.0,default_most_prompt,206721.0,1.0,1
2025-09-06,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-06_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,16,178097.8,F:BRN\Z25,0.0,default_most_prompt,0.0,1.0,1
2025-09-08,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-08_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,16,160410.6,F:BRN\Z25,0.0,default_most_prompt,159013.0,1.0,1
2025-09-09,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-09_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,15,151766.6,F:BRN\Z25,0.0,default_most_prompt,167443.0,1.0,1
2025-09-10,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-10_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,14,141595.6,F:BRN\Z25,0.0,default_most_prompt,167947.0,1.0,1
2025-09-11,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-11_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,13,140224.8,F:BRN\Z25,0.0,default_most_prompt,138981.0,1.0,1
2025-09-12,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-12_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,12,126676.8,F:BRN\Z25,0.0,default_most_prompt,222582.0,1.0,1
2025-09-13,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-13_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,11,171193.2,F:BRN\Z25,0.0,default_most_prompt,0.0,1.0,1
2025-09-15,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-15_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,11,139390.6,F:BRN\Z25,0.0,default_most_prompt,111290.0,1.0,1
2025-09-16,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-16_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,10,128160.0,F:BRN\Z25,0.0,default_most_prompt,164925.0,1.0,1
2025-09-17,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-17_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,9,127555.6,F:BRN\Z25,0.0,default_most_prompt,121489.0,1.0,1
2025-09-18,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-18_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,8,124057.2,F:BRN\Z25,0.0,default_most_prompt,138363.0,1.0,1
2025-09-19,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-19_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,7,107213.4,F:BRN\Z25,0.0,default_most_prompt,121841.0,1.0,1
2025-09-20,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-20_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,6,131581.6,F:BRN\Z25,0.0,default_most_prompt,0.0,1.0,1
2025-09-22,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-22_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,6,109323.6,F:BRN\Z25,0.0,default_most_prompt,114934.0,1.0,1
2025-09-23,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-23_F_BRN_X25_1s.csv')]},F:BRN\X25,2025-09-30,5,99325.4,F:BRN\Z25,0.0,default_most_prompt,128260.0,1.0,1
2025-09-24,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-24_F_BRN_X25_1s.csv')]},F:BRN\Z25,2025-10-31,27,0.0,F:BRN\Z25,0.0,pre_expiry_buffer,0.0,,1
2025-09-25,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-25_F_BRN_X25_1s.csv')]},F:BRN\Z25,2025-10-31,26,0.0,F:BRN\Z25,0.0,pre_expiry_buffer,0.0,,1
2025-09-26,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-26_F_BRN_X25_1s.csv')]},F:BRN\Z25,2025-10-31,25,0.0,F:BRN\Z25,0.0,pre_expiry_buffer,0.0,,1
2025-09-27,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-27_F_BRN_X25_1s.csv')]},F:BRN\Z25,2025-10-31,24,0.0,F:BRN\Z25,0.0,pre_expiry_buffer,0.0,,1
2025-09-29,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-29_F_BRN_X25_1s.csv')]},F:BRN\Z25,2025-10-31,24,0.0,F:BRN\Z25,0.0,pre_expiry_buffer,0.0,,1
2025-09-30,2025-09,{'F:BRN\\X25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/September - November contract (F_BRN_X25)/2025-09-30_F_BRN_X25_1s.csv')]},F:BRN\Z25,2025-10-31,23,0.0,F:BRN\Z25,0.0,pre_expiry_buffer,0.0,,1
2025-10-01,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-01_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,22,0.0,F:BRN\F26,0.0,default_most_prompt,232659.0,1.0,1
2025-10-02,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-02_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,21,46531.8,F:BRN\F26,0.0,default_most_prompt,258278.0,1.0,1
2025-10-03,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-03_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,20,98187.4,F:BRN\F26,0.0,default_most_prompt,177250.0,1.0,1
2025-10-04,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-04_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,19,133637.4,F:BRN\F26,0.0,default_most_prompt,0.0,1.0,1
2025-10-06,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-06_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,19,133637.4,F:BRN\F26,0.0,default_most_prompt,165623.0,1.0,1
2025-10-07,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-07_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,18,166762.0,F:BRN\F26,0.0,default_most_prompt,159577.0,1.0,1
2025-10-08,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-08_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,17,152145.6,F:BRN\F26,0.0,default_most_prompt,161950.0,1.0,1
2025-10-09,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-09_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,16,132880.0,F:BRN\F26,0.0,default_most_prompt,180173.0,1.0,1
2025-10-10,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-10_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,15,133464.6,F:BRN\F26,0.0,default_most_prompt,312226.0,1.0,1
2025-10-11,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-11_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,14,195909.8,F:BRN\F26,0.0,default_most_prompt,0.0,1.0,1
2025-10-13,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-13_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,14,162785.2,F:BRN\F26,0.0,default_most_prompt,194671.0,1.0,1
2025-10-14,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-14_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,13,169804.0,F:BRN\F26,0.0,default_most_prompt,243588.0,1.0,1
2025-10-15,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-15_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,12,186131.6,F:BRN\F26,0.0,default_most_prompt,161656.0,1.0,1
2025-10-16,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-16_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,11,182428.2,F:BRN\F26,0.0,default_most_prompt,213004.0,1.0,1
2025-10-17,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-17_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,10,162583.8,F:BRN\F26,0.0,default_most_prompt,196436.0,1.0,1
2025-10-18,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-18_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,9,201871.0,F:BRN\F26,0.0,default_most_prompt,0.0,1.0,1
2025-10-20,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-20_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,9,162936.8,F:BRN\F26,0.0,default_most_prompt,130531.0,1.0,1
2025-10-21,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-21_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,8,140325.4,F:BRN\F26,0.0,default_most_prompt,189801.0,1.0,1
2025-10-22,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-22_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,7,145954.4,F:BRN\F26,0.0,default_most_prompt,230467.0,1.0,1
2025-10-23,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-23_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,6,149447.0,F:BRN\F26,0.0,default_most_prompt,363413.0,1.0,1
2025-10-24,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-24_F_BRN_Z25_1s.csv')]},F:BRN\Z25,2025-10-31,5,182842.4,F:BRN\F26,0.0,default_most_prompt,137656.0,1.0,1
2025-10-25,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-25_F_BRN_Z25_1s.csv')]},F:BRN\F26,2025-11-28,24,0.0,F:BRN\F26,0.0,pre_expiry_buffer,0.0,,1
2025-10-27,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-27_F_BRN_Z25_1s.csv')]},F:BRN\F26,2025-11-28,24,0.0,F:BRN\F26,0.0,pre_expiry_buffer,0.0,,1
2025-10-28,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-28_F_BRN_Z25_1s.csv')]},F:BRN\F26,2025-11-28,23,0.0,F:BRN\F26,0.0,pre_expiry_buffer,0.0,,1
